,power_base,power_down,power_up,time_base,time_down,time_up
3254,7301.7241714340835,7301.724144433811,17769.21811302247,17908185.599999998,17908185.599999998,17908185.599999998
3255,7303.958632864961,7303.958609365697,17812.31239711967,17908192.8,17908192.8,17908192.8
3256,7306.197061118438,7306.19704181556,17854.231540660174,17908200.0,17908200.0,17908200.0
3257,7308.440448303943,7308.4404304543905,17912.700088118247,17908207.2,17908207.2,17908207.2
3258,7310.687086387605,7310.687070723306,17961.495213807062,17908214.4,17908214.4,17908214.4
3259,7312.937350251849,7312.937337208213,18002.572933849377,17908221.599999998,17908221.599999998,17908221.599999998
3260,7315.191319901604,7315.191309635975,18042.363494379177,17908228.8,17908228.8,17908228.8
3261,7317.44897463889,7317.448967349263,18081.66804211537,17908236.0,17908236.0,17908236.0
3262,7319.710045197375,7319.710040110237,18120.355352595063,17908243.2,17908243.2,17908243.2
3263,7321.974652958212,7321.974651980986,18158.4071601359,17908250.4,17908250.4,17908250.4
3264,7324.242801603791,7324.2428053259655,18195.75612544934,17908257.599999998,17908257.599999998,17908257.599999998
3265,7326.514087297575,7326.514090574465,18232.393606431637,17908264.8,17908264.8,17908264.8
3266,7328.788617280816,7328.788625850575,18268.333746055694,17908272.0,17908272.0,17908272.0
3267,7331.066443306435,7331.066458345513,18303.598022172282,17908279.2,17908279.2,17908279.2
3268,7333.347160338202,7333.347171959405,18338.20922061702,17908286.4,17908286.4,17908286.4
3269,7335.6307671859895,7335.63078494479,18372.18936343071,17908293.599999998,17908293.599999998,17908293.599999998
3270,7337.917375011292,7337.917400778182,18405.572007852137,17908300.8,17908300.8,17908300.8
3271,7340.2066130384965,7340.206631163993,18438.38702195435,17908308.0,17908308.0,17908308.0
3272,7342.498279966673,7342.498301656118,18470.667298636316,17908315.2,17908315.2,17908315.2
3273,7344.792856732767,7344.792881412591,18506.54812008942,17908322.4,17908322.4,17908322.4
3274,7347.0904586269035,7347.090483402162,18553.81413595852,17908329.599999998,17908329.599999998,17908329.599999998
3275,7349.389959253524,7349.3899849538075,18585.70133555933,17908336.8,17908336.8,17908336.8
3276,7351.691519262192,7351.691546092492,18612.98546033431,17908344.0,17908344.0,17908344.0
3277,7353.995084823349,7353.995112623237,18639.673999053353,17908351.2,17908351.2,17908351.2
3278,7356.300623690888,7356.300650291406,18665.99030515666,17908358.4,17908358.4,17908358.4
3279,7358.6076868448035,7358.607715707372,18691.772549023142,17908365.599999998,17908365.599999998,17908365.599999998
3280,7360.916523900211,7360.916555956299,18716.914784767265,17908372.8,17908372.8,17908372.8
3281,7363.227133001636,7363.227169182879,18741.38143669822,17908380.0,17908380.0,17908380.0
