,case0,case1,case2,case3,case4,case5,case6,case7,case8,case9,case10,case11,case12,case13,case14,case15
tdis_tot,0.016322998040656362,0.03265766735049936,6.975436939778152,0.016322998040656362,0.17056806768531177,6.307275042929912,0.03265766735049936,0.24885080810743293,7.00574439153218,7.114770781249083,0.17837628661305968,6.442356839476536,6.398497890957978,0.25106152746649646,7.143893050079297,6.536535709358036
