,case0,case1,case2,case3,case4,case5,case6,case7,case8,case9,case10,case11,case12,case13,case14,case15
timdis_tot,0.11666666666666667,1.1666666666666667,8.433333333333334,0.11666666666666667,2.216666666666667,8.383333333333333,1.1666666666666667,3.916666666666667,8.383333333333333,8.783333333333333,2.25,8.483333333333333,9.033333333333335,3.916666666666667,8.716666666666665,9.066666666666666
