,power_base,power_down,power_up,time_base,time_down,time_up
129,-7.416991861133195e-08,-7.416991861133195e-08,-7.416991861133195e-08,7172128.8,7172128.8,7172128.8
130,-7.416490322330772e-08,-7.416490322330772e-08,-7.416490322330772e-08,7172136.0,7172136.0,7172136.0
131,-7.415987455264777e-08,-7.415987455264777e-08,-7.415987455264777e-08,7172143.2,7172143.2,7172143.2
132,-7.415483261229349e-08,-7.415483261229349e-08,-7.415483261229349e-08,7172150.4,7172150.4,7172150.4
133,-7.414977788491509e-08,-7.414977788491509e-08,-7.414977788491509e-08,7172157.600000001,7172157.600000001,7172157.600000001
134,-7.414470942577719e-08,-7.414470942577719e-08,-7.414470942577719e-08,7172164.8,7172164.8,7172164.8
135,-7.413962953359153e-08,-7.413962953359153e-08,-7.413962953359153e-08,7172172.0,7172172.0,7172172.0
136,-7.41345366383981e-08,-7.41345366383981e-08,-7.41345366383981e-08,7172179.2,7172179.2,7172179.2
137,-7.41294311773275e-08,-7.41294311773275e-08,-7.41294311773275e-08,7172186.4,7172186.4,7172186.4
138,-7.412431337329566e-08,-7.412431337329566e-08,-7.412431337329566e-08,7172193.600000001,7172193.600000001,7172193.600000001
139,-7.411918348970579e-08,-7.411918348970579e-08,-7.411918348970579e-08,7172200.8,7172200.8,7172200.8
140,-7.411404150798715e-08,-7.411404150798715e-08,-7.411404150798715e-08,7172208.0,7172208.0,7172208.0
141,-7.41088873525266e-08,-7.41088873525266e-08,-7.41088873525266e-08,7172215.2,7172215.2,7172215.2
142,-7.410372159341762e-08,-7.410372159341762e-08,-7.410372159341762e-08,7172222.4,7172222.4,7172222.4
143,-7.409854419220948e-08,-7.409854419220948e-08,-7.409854419220948e-08,7172229.600000001,7172229.600000001,7172229.600000001
144,-7.409335501621706e-08,-7.409335501621706e-08,-7.409335501621706e-08,7172236.8,7172236.8,7172236.8
145,-7.408815463792154e-08,-7.408815463792154e-08,-7.408815463792154e-08,7172244.0,7172244.0,7172244.0
